Transaction_ID,Date,Product_Name,Category,Quantity_Sold,Unit_Price,Total_Amount,Day_of_Week,Month,Season,Year,Supplier,Supplier_Location
TXN-30460,14/01/2025,Mint,Vegetables,4,48.0,192.0,Tuesday,January,Winter,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20772,18/02/2024,Lemons,Fruits,2,245.74,491.48,Sunday,February,Winter,2024,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-30951,17/10/2025,Bananas,Fruits,1,422.67,422.67,Friday,October,Monsoon,2025,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-10131,22/03/2023,Onions,Vegetables,4,94.53,378.1,Wednesday,March,Summer,2023,Vrundavan Farms,Katraj / Katraj‑Kondhwa Rd
TXN-10077,05/12/2023,Sunflower Seeds,Nuts and Seeds,4,33.59,134.35,Tuesday,December,Winter,2023,Urban Roots,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30052,16/08/2025,Flax Seeds,Nuts and Seeds,1,289.63,289.63,Saturday,August,Monsoon,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-10724,30/09/2023,Cherries,Fruits,4,56.68,226.72,Saturday,September,Monsoon,2023,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-20314,08/04/2024,Apples,Fruits,4,213.09,852.36,Monday,April,Summer,2024,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-20851,02/07/2024,Fennel,Vegetables,5,133.39,666.95,Tuesday,July,Monsoon,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30296,09/02/2025,Peas,Vegetables,3,37.76,113.28,Sunday,February,Winter,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30486,28/06/2025,Brinjal,Vegetables,1,45.4,45.4,Saturday,June,Summer,2025,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-20372,08/03/2024,Parsnip,Vegetables,1,79.66,79.66,Friday,March,Summer,2024,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-20855,09/09/2024,Kiwi,Fruits,2,266.42,532.84,Monday,September,Monsoon,2024,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-20319,04/06/2024,Grapes,Fruits,1,271.85,271.85,Tuesday,June,Monsoon,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30874,24/12/2025,Guava,Fruits,2,201.83,403.66,Wednesday,December,Winter,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-30171,04/07/2025,Mint,Vegetables,2,216.61,433.22,Friday,July,Monsoon,2025,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-10375,24/07/2023,Spring Onion,Vegetables,3,101.32,303.96,Monday,July,Monsoon,2023,Nature's Cart,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20908,31/05/2024,Coriander Seeds,Spices and Herbs,1,427.65,427.65,Friday,May,Summer,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10333,19/11/2023,Chives,Vegetables,3,55.65,166.95,Sunday,November,Winter,2023,Ecoville,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30251,20/12/2025,Cashews,Nuts and Seeds,3,976.99,2930.97,Saturday,December,Winter,2025,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-30736,16/03/2025,Kidney Beans,Grains and Pulses,5,152.29,761.45,Sunday,March,Summer,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20604,18/10/2024,Celery,Vegetables,2,203.95,407.9,Friday,October,Winter,2024,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20118,20/05/2024,Pumpkin Seeds,Nuts and Seeds,1,273.82,273.82,Monday,May,Summer,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30828,01/01/2025,Flax Seeds,Nuts and Seeds,4,635.42,2541.68,Wednesday,January,Winter,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-20943,09/02/2024,Pumpkin,Vegetables,2,132.58,265.16,Friday,February,Winter,2024,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30261,24/10/2025,Green Beans,Vegetables,4,122.23,488.92,Friday,October,Monsoon,2025,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30549,12/06/2025,Pumpkin Seeds,Nuts and Seeds,3,267.15,801.45,Thursday,June,Summer,2025,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20342,20/02/2024,Turnip,Vegetables,2,109.7,219.4,Tuesday,February,Winter,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-10320,23/07/2023,Asparagus,Vegetables,4,40.12,160.48,Sunday,July,Monsoon,2023,Vrundavan Farms,Katraj / Katraj‑Kondhwa Rd
TXN-20619,11/09/2024,Mangoes,Fruits,2,190.17,380.34,Wednesday,September,Monsoon,2024,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-30447,26/02/2025,Cashews,Nuts and Seeds,4,591.07,2364.28,Wednesday,February,Winter,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-30060,03/06/2025,Soybeans,Grains and Pulses,1,210.35,210.35,Tuesday,June,Summer,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-20673,25/09/2024,Okra,Vegetables,3,65.91,197.73,Wednesday,September,Monsoon,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20942,02/03/2024,Bananas,Fruits,1,123.84,123.84,Saturday,March,Summer,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-10260,30/11/2023,Guava,Fruits,1,81.3,81.3,Thursday,November,Winter,2023,Sahyadri Farms,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-30354,07/05/2025,Zucchini,Vegetables,4,171.34,685.36,Wednesday,May,Summer,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-30039,24/09/2025,Garlic,Vegetables,2,248.49,496.98,Wednesday,September,Monsoon,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10689,31/08/2023,Basil,Spices and Herbs,2,349.07,698.13,Thursday,August,Monsoon,2023,FreshLeaf Agro,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-10901,16/07/2023,Fennel,Vegetables,3,86.93,260.78,Sunday,July,Monsoon,2023,Nature's Cart,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30026,23/07/2025,Turnip,Vegetables,2,46.38,92.76,Wednesday,July,Monsoon,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10138,23/07/2023,Onions,Vegetables,4,49.14,196.57,Sunday,July,Monsoon,2023,Ecoville,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20917,15/05/2024,Pineapple,Fruits,1,86.31,86.31,Wednesday,May,Summer,2024,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-20828,23/03/2024,Zucchini,Vegetables,3,74.44,223.32,Saturday,March,Summer,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-20573,22/07/2024,Macadamia Nuts,Nuts and Seeds,3,1003.03,3009.09,Monday,July,Monsoon,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-10319,29/01/2023,Guava,Fruits,4,220.83,883.32,Sunday,January,Winter,2023,Krishi Organic,"Baner (18.5615°N, 73.7810°E)"
TXN-10653,26/06/2023,Lettuce,Vegetables,4,116.41,465.62,Monday,June,Summer,2023,GreenHarvest,Katraj / Katraj‑Kondhwa Rd
TXN-30137,20/07/2025,Mustard Seeds,Spices and Herbs,1,241.85,241.85,Sunday,July,Monsoon,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30322,04/09/2025,Brinjal,Vegetables,5,55.36,276.8,Thursday,September,Monsoon,2025,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10558,01/03/2023,Cabbage,Vegetables,2,12.74,25.48,Wednesday,March,Summer,2023,GreenHarvest,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10112,10/02/2023,Cauliflower,Vegetables,4,54.54,218.16,Friday,February,Winter,2023,GreenHarvest,Katraj / Katraj‑Kondhwa Rd
TXN-10531,27/03/2023,Fennel,Vegetables,4,68.27,273.07,Monday,March,Summer,2023,Nature's Cart,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10224,06/05/2023,Yam,Vegetables,4,86.52,346.06,Saturday,May,Summer,2023,Vrundavan Farms,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10723,13/07/2023,Asparagus,Vegetables,4,73.52,294.1,Thursday,July,Monsoon,2023,GreenHarvest,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30428,01/03/2025,Kidney Beans,Grains and Pulses,1,412.37,412.37,Saturday,March,Summer,2025,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-30570,31/07/2025,Pistachios,Nuts and Seeds,3,772.8,2318.4,Thursday,July,Monsoon,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20433,17/03/2024,Guava,Fruits,5,104.79,523.95,Sunday,March,Summer,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30329,20/03/2025,Kidney Beans,Grains and Pulses,2,78.87,157.74,Thursday,March,Summer,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-20458,20/09/2024,Leek,Vegetables,4,179.6,718.4,Friday,September,Monsoon,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-30701,09/09/2025,Basil,Spices and Herbs,2,90.86,181.72,Tuesday,September,Monsoon,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-10846,06/07/2023,Coriander,Vegetables,3,33.48,100.43,Thursday,July,Monsoon,2023,Nature's Cart,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10193,26/09/2023,Artichoke,Vegetables,4,60.92,243.7,Tuesday,September,Monsoon,2023,GreenHarvest,Katraj / Katraj‑Kondhwa Rd
TXN-20464,06/09/2024,Chia Seeds,Nuts and Seeds,1,731.93,731.93,Friday,September,Monsoon,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10946,15/03/2023,Kiwi,Fruits,4,145.6,582.39,Wednesday,March,Summer,2023,Sahyadri Farms,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-30021,09/07/2025,Pistachios,Nuts and Seeds,2,1035.71,2071.42,Wednesday,July,Monsoon,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-20629,20/03/2024,Okra,Vegetables,2,154.25,308.5,Wednesday,March,Summer,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-10117,27/11/2023,Fennel,Vegetables,3,60.01,180.03,Monday,November,Winter,2023,Ecoville,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10645,11/03/2023,Pineapple,Fruits,2,102.32,204.64,Saturday,March,Summer,2023,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-20870,28/01/2024,Leek,Vegetables,3,70.73,212.19,Sunday,January,Winter,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10003,31/03/2023,Guava,Fruits,3,54.2,162.6,Friday,March,Summer,2023,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10074,15/11/2023,Cherries,Fruits,4,200.98,803.92,Wednesday,November,Winter,2023,Sahyadri Farms,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-20755,18/09/2024,Bay Leaves,Spices and Herbs,2,287.68,575.36,Wednesday,September,Monsoon,2024,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-10467,14/10/2023,Lemons,Fruits,4,88.78,355.11,Saturday,October,Winter,2023,ANNAPURNA,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-10005,15/02/2023,Kiwi,Fruits,3,71.23,213.68,Wednesday,February,Winter,2023,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-20246,22/07/2024,Brazil Nuts,Nuts and Seeds,1,986.25,986.25,Monday,July,Monsoon,2024,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10919,02/09/2023,Cinnamon,Spices and Herbs,3,116.84,350.53,Saturday,September,Monsoon,2023,Shivneri Naturals,"Pimpri (18.6167°N, 73.8000°E)"
TXN-10228,22/10/2023,Papaya,Fruits,1,82.14,82.14,Sunday,October,Winter,2023,Sahyadri Farms,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-20063,12/04/2024,Chestnuts,Nuts and Seeds,2,606.41,1212.82,Friday,April,Summer,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10242,22/08/2023,Drumsticks,Vegetables,2,67.39,134.78,Tuesday,August,Monsoon,2023,Vrundavan Farms,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30279,01/04/2025,Poppy Seeds,Nuts and Seeds,4,799.6,3198.4,Tuesday,April,Summer,2025,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20160,17/12/2024,Asparagus,Vegetables,1,169.58,169.58,Tuesday,December,Winter,2024,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-30513,15/12/2025,Soybeans,Grains and Pulses,2,422.06,844.12,Monday,December,Winter,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-20526,15/04/2024,Jackfruit,Fruits,3,287.73,863.19,Monday,April,Summer,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20605,05/08/2024,Thyme,Spices and Herbs,1,240.52,240.52,Monday,August,Monsoon,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-30784,02/03/2025,Coriander Seeds,Spices and Herbs,5,165.08,825.4,Sunday,March,Summer,2025,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-30666,17/01/2025,Spinach,Vegetables,1,216.03,216.03,Friday,January,Winter,2025,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30665,14/08/2025,Bay Leaves,Spices and Herbs,3,120.59,361.77,Thursday,August,Monsoon,2025,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-20989,10/07/2024,Apples,Fruits,1,244.88,244.88,Wednesday,July,Monsoon,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30609,09/03/2025,Kale,Vegetables,2,62.7,125.4,Sunday,March,Summer,2025,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-20975,20/09/2024,Spinach,Vegetables,2,190.04,380.08,Friday,September,Monsoon,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20761,16/12/2024,Coriander Seeds,Spices and Herbs,2,518.03,1036.06,Monday,December,Winter,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20305,10/08/2024,Chia Seeds,Nuts and Seeds,2,249.76,499.52,Saturday,August,Monsoon,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20541,28/12/2024,Blueberries,Fruits,1,163.96,163.96,Saturday,December,Winter,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10622,18/02/2023,Pear,Fruits,1,58.57,58.57,Saturday,February,Winter,2023,ANNAPURNA,"Baner (18.5615°N, 73.7810°E)"
TXN-30313,11/12/2025,Flax Seeds,Nuts and Seeds,4,154.8,619.2,Thursday,December,Winter,2025,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20493,09/05/2024,Turmeric,Vegetables,4,110.48,441.92,Thursday,May,Summer,2024,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10110,02/10/2023,Sweet Potato,Vegetables,3,47.48,142.45,Monday,October,Winter,2023,Ecoville,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30487,30/10/2025,Pistachios,Nuts and Seeds,3,615.38,1846.14,Thursday,October,Monsoon,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20169,26/10/2024,Leek,Vegetables,1,101.52,101.52,Saturday,October,Winter,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30461,14/10/2025,Rosemary,Spices and Herbs,2,634.43,1268.86,Tuesday,October,Monsoon,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-10232,08/05/2023,Turnip,Vegetables,1,34.23,34.23,Monday,May,Summer,2023,Nature's Cart,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10066,18/09/2023,Grapes,Fruits,1,101.12,101.12,Monday,September,Monsoon,2023,Sahyadri Farms,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-30707,20/02/2025,Rosemary,Spices and Herbs,2,678.71,1357.42,Thursday,February,Winter,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30072,18/05/2025,Spring Onion,Vegetables,4,61.79,247.16,Sunday,May,Summer,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-30192,30/01/2025,Tarragon,Spices and Herbs,2,232.66,465.32,Thursday,January,Winter,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10536,09/09/2023,Pineapple,Fruits,2,186.8,373.6,Saturday,September,Monsoon,2023,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-10125,05/08/2023,Mustard Greens,Vegetables,1,36.86,36.86,Saturday,August,Monsoon,2023,Ecoville,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30133,22/04/2025,Cherries,Fruits,2,123.01,246.02,Tuesday,April,Summer,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-20254,08/08/2024,Bitter Gourd,Vegetables,3,181.19,543.57,Thursday,August,Monsoon,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30484,26/04/2025,Tarragon,Spices and Herbs,4,108.32,433.28,Saturday,April,Summer,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-20976,02/11/2024,Nutmeg,Spices and Herbs,3,448.16,1344.48,Saturday,November,Winter,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30462,29/03/2025,Coriander,Vegetables,8,200.05,1600.4,Saturday,March,Summer,2025,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-30488,04/12/2025,Tarragon,Spices and Herbs,4,595.98,2383.92,Thursday,December,Winter,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30075,02/08/2025,Bitter Gourd,Vegetables,1,263.55,263.55,Saturday,August,Monsoon,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10484,07/11/2023,Turmeric,Vegetables,3,58.92,176.75,Tuesday,November,Winter,2023,Nature's Cart,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20654,01/10/2024,Sage,Spices and Herbs,4,271.12,1084.48,Tuesday,October,Winter,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-30676,12/06/2025,Tarragon,Spices and Herbs,6,96.9,581.4,Thursday,June,Summer,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30550,13/07/2025,Spring Onion,Vegetables,1,140.18,140.18,Sunday,July,Monsoon,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30405,18/02/2025,Blueberries,Fruits,2,331.15,662.3,Tuesday,February,Winter,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20774,29/12/2024,Quinoa,Grains and Pulses,1,165.4,165.4,Sunday,December,Winter,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10918,04/02/2023,Apples,Fruits,1,145.91,145.91,Saturday,February,Winter,2023,Sahyadri Farms,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-20646,12/02/2024,Garlic,Vegetables,2,54.44,108.88,Monday,February,Winter,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20026,11/10/2024,Sweet Potato,Vegetables,2,72.41,144.82,Friday,October,Winter,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20030,24/02/2024,Spring Onion,Vegetables,2,202.63,405.26,Saturday,February,Winter,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10882,05/05/2023,Pumpkin Seeds,Nuts and Seeds,4,87.92,351.7,Friday,May,Summer,2023,Shivneri Naturals,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20335,19/07/2024,Cloves,Spices and Herbs,6,103.46,620.76,Friday,July,Monsoon,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30222,29/03/2025,Kidney Beans,Grains and Pulses,3,352.81,1058.43,Saturday,March,Summer,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10364,02/06/2023,Chives,Vegetables,3,28.83,86.5,Friday,June,Summer,2023,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30125,27/03/2025,Tomatoes,Vegetables,1,43.67,43.67,Thursday,March,Summer,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10027,25/06/2023,Turmeric,Vegetables,3,51.69,155.07,Sunday,June,Summer,2023,Vrundavan Farms,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10473,20/07/2023,Cabbage,Vegetables,2,112.3,224.6,Thursday,July,Monsoon,2023,Nature's Cart,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10525,01/12/2023,Green Beans,Vegetables,2,79.15,158.31,Friday,December,Winter,2023,Ecoville,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10725,17/06/2023,Spinach,Vegetables,3,101.04,303.12,Saturday,June,Summer,2023,Nature's Cart,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10055,05/10/2023,Peaches,Fruits,3,49.75,149.26,Thursday,October,Winter,2023,Krishi Organic,"Baner (18.5615°N, 73.7810°E)"
TXN-10638,27/11/2023,Kale,Vegetables,4,61.4,245.61,Monday,November,Winter,2023,Vrundavan Farms,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10302,01/10/2023,Figs,Fruits,3,147.71,443.13,Sunday,October,Winter,2023,Krishi Organic,"Baner (18.5615°N, 73.7810°E)"
TXN-30608,03/12/2025,Spinach,Vegetables,2,210.73,421.46,Wednesday,December,Winter,2025,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-20276,25/07/2024,Black Beans,Grains and Pulses,1,302.88,302.88,Thursday,July,Monsoon,2024,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-30635,23/03/2025,Papaya,Fruits,5,193.13,965.65,Sunday,March,Summer,2025,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10624,27/01/2023,Okra,Vegetables,4,63.62,254.46,Friday,January,Winter,2023,Nature's Cart,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30055,23/07/2025,Guava,Fruits,6,93.89,563.34,Wednesday,July,Monsoon,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-20280,12/11/2024,Beetroot,Vegetables,5,197.25,986.25,Tuesday,November,Winter,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20049,24/12/2024,Figs,Fruits,2,297.45,594.9,Tuesday,December,Winter,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-10336,03/02/2023,Pumpkin Seeds,Nuts and Seeds,2,307.19,614.38,Friday,February,Winter,2023,Urban Roots,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-10047,12/11/2023,Guava,Fruits,1,124.17,124.17,Sunday,November,Winter,2023,ANNAPURNA,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-10106,16/12/2023,Ginger,Vegetables,1,77.3,77.3,Saturday,December,Winter,2023,Ecoville,Katraj / Katraj‑Kondhwa Rd
TXN-20079,14/03/2024,Bananas,Fruits,1,56.59,56.59,Thursday,March,Summer,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20144,23/12/2024,Capsicum,Vegetables,1,99.69,99.69,Monday,December,Winter,2024,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-30440,02/04/2025,Spinach,Vegetables,4,177.95,711.8,Wednesday,April,Summer,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20836,22/05/2024,Apples,Fruits,1,115.08,115.08,Wednesday,May,Summer,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20753,08/04/2024,Brinjal,Vegetables,1,157.67,157.67,Monday,April,Summer,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-20101,26/07/2024,Garlic,Vegetables,1,38.08,38.08,Friday,July,Monsoon,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-20968,04/10/2024,Blueberries,Fruits,1,306.01,306.01,Friday,October,Winter,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-10523,21/09/2023,Tomatoes,Vegetables,2,11.32,22.65,Thursday,September,Monsoon,2023,Vrundavan Farms,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-20428,20/12/2024,Cumin,Spices and Herbs,4,72.18,288.72,Friday,December,Winter,2024,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30607,30/04/2025,Kale,Vegetables,2,164.64,329.28,Wednesday,April,Summer,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10603,22/03/2023,Mustard Greens,Vegetables,2,13.92,27.84,Wednesday,March,Summer,2023,Ecoville,Katraj / Katraj‑Kondhwa Rd
TXN-20489,17/08/2024,Spring Onion,Vegetables,1,39.01,39.01,Saturday,August,Monsoon,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30351,02/11/2025,Papaya,Fruits,1,51.05,51.05,Sunday,November,Winter,2025,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-10060,15/04/2023,Spring Onion,Vegetables,4,56.62,226.5,Saturday,April,Summer,2023,Nature's Cart,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30749,03/01/2025,Fennel,Vegetables,6,56.81,340.86,Friday,January,Winter,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
